"Group";"N";"PCA";"MAE";"MAPE";"MSE";"RMSE";"CV";"CVRMSE";"user";"system";"elapsed"
"6397734";1;0;0.257799553688308;27.8948886951871;0.0934246881598652;0.305654524193353;0.48866495971015;0.625488932897197;0.579999999999927;0.0300000000000011;1.38999999999942
"6397734";1;1;0.268030878734622;26.1568888126383;0.0956675094330081;0.309301647963615;0.48866495971015;0.632952377324285;0.649999999999636;0.0199999999999818;1.30000000000109
"6397734";1;2;0.254991414219179;25.9592758068717;0.0875282920700269;0.295851807616629;0.48866495971015;0.605428733404811;0.640000000000327;0.0300000000000011;1.03999999999905
"6397734";1;3;0.253638994834076;27.5822858195527;0.0889833318212402;0.298300740564351;0.48866495971015;0.610440209875673;0.680000000000291;0;1.09000000000015
"6397734";1;4;0.257670770660949;29.1729426855862;0.0909200402734998;0.30152950149778;0.48866495971015;0.61704751999536;0.609999999999673;0.0300000000000011;1.44999999999891
"6398496";1;0;0.116945659537956;6.02431950319919;0.0197488863195198;0.140530730872361;0.233606878836492;0.601569318387761;0.6299999999992;0.0100000000000193;1.52999999999884
"6398496";1;1;0.113688437446183;6.13066809717753;0.0187499997839306;0.136930638587318;0.233606878836492;0.586158418233735;0.640000000000327;0.039999999999992;1.35000000000036
"6398496";1;2;0.112737741575516;5.92008446848865;0.0190526791635207;0.138031442662608;0.233606878836492;0.590870625685727;0.6200000000008;0.00999999999999091;1.28000000000065
"6398496";1;3;0.115221687634086;5.91898019156355;0.019198663166989;0.138559240640922;0.233606878836492;0.593129968308441;0.670000000000073;0.0200000000000102;1.33999999999833
"6398496";1;4;0.116826702218564;6.01194299634441;0.0197163377817222;0.140414877351804;0.233606878836492;0.601073384701503;0.579999999999927;0.00999999999999091;1.43000000000029
"6400127";1;0;0.153853316199545;5.85869546802204;0.0333066121776851;0.182500992264933;0.287548082248837;0.634679914529916;0.640000000000327;0.00999999999999091;1.52999999999884
"6400127";1;1;0.159062563790459;6.24785413746726;0.0375420432365383;0.193757692070633;0.287548082248837;0.673827105906275;0.649999999999636;0.0200000000000102;1.27000000000044
"6400127";1;2;0.153603455326716;5.36908266074537;0.0341787353361976;0.184874918083004;0.287548082248837;0.642935667096601;0.619999999999891;0;1
"6400127";1;3;0.156395994448899;5.76244450974457;0.0356486286771311;0.188808444401015;0.287548082248837;0.656615209965563;0.579999999999927;0;1.35000000000036
"6400127";1;4;0.14913296022006;5.43253506475974;0.0319520917681796;0.178751480464302;0.287548082248837;0.621640315130374;0.630000000000109;0.0300000000000011;1.09000000000015
"6400489";1;0;0.049168261975167;1.30679547830572;0.00398007733718103;0.0630878541177383;0.120537416332809;0.523388139858168;0.649999999999636;0.0600000000000023;1.39999999999964
"6400489";1;1;0.0478165041948941;1.27026739606755;0.0035691033972096;0.0597419734961074;0.120537416332809;0.495630114811465;0.630000000000109;0.0300000000000011;1.28000000000065
"6400489";1;2;0.0461593502678862;1.21828361765791;0.00336573362748848;0.0580149431395781;0.120537416332809;0.481302361578719;0.6200000000008;0.049999999999983;1
"6400489";1;3;0.0477858491953641;1.23368612141954;0.00361433868693316;0.0601193703138444;0.120537416332809;0.498761066421503;0.650000000000546;0;1.40000000000146
"6400489";1;4;0.0484540073529655;1.30333750099204;0.00386439002570604;0.0621642182103663;0.120537416332809;0.515725490902579;0.720000000000255;0;1.43999999999869
"6400989";1;0;0.0825378031566193;12.6235142310514;0.0132696373020038;0.115193911740178;0.164942902123585;0.698386594737297;0.6899999999996;0.0300000000000011;1.54999999999927
"6400989";1;1;0.0860891894971874;13.489018178038;0.0140722141818388;0.118626363772303;0.164942902123585;0.719196535558842;0.640000000000327;0;1.38999999999942
"6400989";1;2;0.0923057698979985;14.9225835911173;0.015740875758347;0.125462646864902;0.164942902123585;0.760642896721303;0.609999999999673;0.0500000000000114;1.05999999999949
"6400989";1;3;0.0789091066015941;10.6167591869051;0.0110122746199047;0.104939385456104;0.164942902123585;0.636216436748986;0.609999999999673;0;1.42000000000007
"6400989";1;4;0.0789091066015941;10.6167591869051;0.0110122746199047;0.104939385456104;0.164942902123585;0.636216436748986;0.710000000000036;0;1.15999999999985
"6400993";1;0;0.0651096398648197;2.41597942806578;0.00728518342637249;0.0853532859729049;0.138088534760755;0.618105522813924;0.639999999999418;0.049999999999983;1.1299999999992
"6400993";1;1;0.0638111239286967;2.09667555263881;0.00601077706871338;0.0775292013934968;0.138088534760755;0.561445608267334;0.650000000000546;0.0100000000000193;0.989999999999782
"6400993";1;2;0.0616661468890834;2.07983145965284;0.00627877555379342;0.0792387250893995;0.138088534760755;0.573825518727421;0.650000000000546;0.0199999999999818;1.3700000000008
"6400993";1;3;0.0574800178725377;1.93437677335523;0.00550205011196072;0.0741758054352005;0.138088534760755;0.537161217357501;0.659999999999855;0;1.38999999999942
"6400993";1;4;0.0572073990564798;1.92746830227619;0.00547872389874153;0.074018402433054;0.138088534760755;0.536021347183491;0.670000000000073;0.0300000000000011;1.45000000000073
"6400994";1;0;0.0781678120208711;1.74241089294515;0.00969219363788999;0.0984489392420761;0.155771470308537;0.632008794980738;0.659999999999855;0.0100000000000193;1.39999999999964
"6400994";1;1;0.085538681651787;2.3132317322217;0.0117495095347254;0.108395154572174;0.155771470308537;0.6958601235353;0.680000000000291;0;1.10999999999876
"6400994";1;2;0.0806102026804861;1.99861412514238;0.0100151815345351;0.10007587888465;0.155771470308537;0.642453195610399;0.670000000000073;0;1.10000000000036
"6400994";1;3;0.0853284478085186;1.99971876603871;0.0111088242974406;0.105398407471084;0.155771470308537;0.676622023675588;0.630000000000109;0.039999999999992;1.42000000000007
