OBJECTID,ZR_ID,ZR_ARTIFIC,ZR_NOMBRE,ZR_SUPERFI,ZR_COMENTA,ZR_FIABILI,ZR_NUM_EXP,DOC_ADJ,N_tx,ID_EXPLOTA,OBJECTID2,USU_ALTA,FEC_ALTA,USU_MODIF,FEC_MODIF,IDPART,CAPA_CAD,Emu_OBJECT,CT_ID,CT_INSTAL,CT_CATEG,GNR_NUM1,GNR_NUM2,GNR_NUM3,GNR_TXT1,GNR_TXT2,GNR_TXT3,COD_MUNI,COD_SIT,ZR_ID_SUMI,ZR_COD_LOC,ZR_SUMINIS,AGIS_Etiqu,ID_AGIS,ID_GA,FEC_RECEP,SHAPE_STAr,SHAPE_STLe,Poligonos
"157",ES001,,,58.63669967000,,,,N,"20","0","198",Admin,20100611120000.00000000000,fegea,20170504143200.00000000000,"198","2213937","198","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,58.63647460940,37.62988056740,"1"
"158",ES001,,,318.86929321000,,,,N,"20","0","199",Admin,20100611120000.00000000000,fegea,20170504143200.00000000000,"199","2213937","199","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,318.86865234400,74.67366068970,"1"
"159",ES001,,,251.65034484000,,,,N,"20","0","200",Admin,20100611120000.00000000000,fegea,20170504143200.00000000000,"200","2213937","200","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,251.65063476600,65.07159784070,"1"
"160",ES001,,,34.85150146000,,,,N,"20","0","201",Admin,20100611120000.00000000000,fegea,20170504143200.00000000000,"201","2213937","201","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,34.85180664060,32.64422875960,"1"
"161",ES001,,,173.98034667000,,,,N,"20","0","202",Admin,20100611120000.00000000000,fegea,20170504143200.00000000000,"202","2213937","202","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,173.98022460900,66.09854276080,"1"
"162",ES001,,,127.75080108000,,,,N,"20","0","203",Admin,20100611120000.00000000000,fegea,20170504143200.00000000000,"203","2213937","203","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,127.75048828100,48.53327767850,"1"
"163",ES001,,,36.34099960000,,,,N,"20","0","204",Admin,20100611120000.00000000000,fegea,20170504143200.00000000000,"204","2213937","204","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,36.34057617190,23.80645936060,"1"
"164",ES001,,,133.84379577000,,,,N,"20","0","205",Admin,20100611120000.00000000000,fegea,20170504143200.00000000000,"205","2213937","205","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,133.84472656300,57.44496464650,"1"
"165",ES001,,,112.30644989000,,,,N,"20","0","206",Admin,20100611120000.00000000000,fegea,20170504143200.00000000000,"206","2213937","206","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,112.30639648400,52.01103061700,"1"
"166",MO001,,,25.70919990000,,,,N,"30","0","207",Admin,20100611120000.00000000000,fegea,20170504143200.00000000000,"207","2213903","207","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,25.70947265630,25.70418761410,"1"
"167",MO001,,,185.59414672000,,,,N,"30","0","208",Admin,20100611120000.00000000000,fegea,20170504143200.00000000000,"208","2213903","208","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,185.59350585900,99.04617984610,"1"
"168",MO001,,,61.89514923000,,,,N,"30","0","209",Admin,20100611120000.00000000000,fegea,20170504143200.00000000000,"209","2213903","209","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,61.89453125000,43.79369547870,"1"
"169",MO001,,,122.77664947000,,,,N,"30","0","210",Admin,20100611120000.00000000000,fegea,20170504143200.00000000000,"210","2213903","210","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,122.77685546900,64.78950018430,"1"
"170",MO001,,,766.11352539000,,,,N,"30","0","211",Admin,20100611120000.00000000000,fegea,20170504143200.00000000000,"211","2213903","211","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,766.11694335900,238.16271475700,"1"
"171",,N,<Nulo>,0.00000000000,<Nulo>,P,"2011",N,"10","0","212",Admin,20100611120000.00000000000,fegea,20170316140100.00000000000,"212","2183460","212","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,297.13842773400,71.88699587180,"1"
"172",,N,<Nulo>,0.00000000000,<Nulo>,P,"2011",N,"10","0","213",Admin,20100611120000.00000000000,fegea,20170316140100.00000000000,"213","2183460","213","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,296.20825195300,71.67689557300,"1"
"173",CT003,N,<Nulo>,0.00000000000,<Nulo>,P,"2011",N,"10","0","214",Admin,20100611120000.00000000000,fegea,20170316140700.00000000000,"214","2183457","214","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,327.28442382800,139.18518658900,"1"
"174",CT003,N,<Nulo>,0.00000000000,<Nulo>,P,"2011",N,"10","0","215",Admin,20100611120000.00000000000,fegea,20170316140700.00000000000,"215","2183457","215","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,276.92236328100,122.54667866900,"1"
"175",CT003,N,<Nulo>,0.00000000000,<Nulo>,P,"2011",N,"10","0","216",Admin,20100611120000.00000000000,fegea,20170316140100.00000000000,"216","2183457","216","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,350.74121093800,110.16318288500,"1"
"176",CT015,N,<Nulo>,0.00000000000,<Nulo>,P,"2011",N,"10","0","217",Admin,20100611120000.00000000000,fegea,20170316140100.00000000000,"217","2183365","217","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,348.50195312500,71.08505024260,"1"
"177",CT015,N,<Nulo>,0.00000000000,<Nulo>,P,"2011",N,"10","0","218",Admin,20100611120000.00000000000,fegea,20170316140100.00000000000,"218","2183365","218","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,266.82470703100,63.99205714520,"1"
"178",CT015,N,<Nulo>,0.00000000000,<Nulo>,P,"2011",N,"10","0","219",Admin,20100611120000.00000000000,fegea,20170316140100.00000000000,"219","2183365","219","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,697.38720703100,123.19951872800,"1"
"179",CT008,N,<Nulo>,0.00000000000,<Nulo>,P,"2011",N,"10","0","220",Admin,20100611120000.00000000000,fegea,20170316140700.00000000000,"220","2191720","220","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,375.12768554700,89.77688432020,"1"
"180",CT008,N,<Nulo>,0.00000000000,<Nulo>,P,"2011",N,"10","0","221",Admin,20100611120000.00000000000,fegea,20170316140700.00000000000,"221","2191720","221","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,171.03491210900,67.71721359490,"1"
"181",CT008,N,<Nulo>,0.00000000000,<Nulo>,P,"2011",N,"10","0","222",Admin,20100611120000.00000000000,fegea,20170316140700.00000000000,"222","2191720","222","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,306.79614257800,158.82803152700,"1"
"182",CT008,N,<Nulo>,0.00000000000,<Nulo>,P,"2011",N,"10","0","224",Admin,20100611120000.00000000000,fegea,20170316140700.00000000000,"224","2191720","224","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,435.74877929700,149.91549588900,"1"
"183",CT009,N,<Nulo>,0.00000000000,<Nulo>,P,"2011",N,"10","0","227",Admin,20100611120000.00000000000,scanovasr,20170519124800.00000000000,"227","2183376","227","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,70.33715820310,35.48474696300,"1"
"184",CT009,N,<Nulo>,0.00000000000,<Nulo>,P,"2011",N,"10","0","228",Admin,20100611120000.00000000000,fegea,20170316140100.00000000000,"228","2183376","228","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,76.26708984380,37.46273761670,"1"
"185",CT001,N,<Nulo>,0.00000000000,<Nulo>,P,"2011",N,"10","0","229",Admin,20100611120000.00000000000,scanovasr,20170523152600.00000000000,"229","2183373","229","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,251.11108398400,69.53216622130,"1"
"200",CT003,N,<Nulo>,0.00000000000,<Nulo>,P,"2011",N,"10","0","244",Admin,20100611120000.00000000000,fegea,20170316140700.00000000000,"244","2183457","244","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,36.20971679690,24.61019861460,"1"
"201",CT003,N,<Nulo>,0.00000000000,<Nulo>,P,"2011",N,"10","0","245",Admin,20100611120000.00000000000,fegea,20170316140700.00000000000,"245","2183457","245","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,206.98144531300,94.74380905380,"1"
"202",CT015,N,<Nulo>,0.00000000000,<Nulo>,P,"2011",N,"10","0","246",Admin,20100611120000.00000000000,scanovasr,20170518151100.00000000000,"246","2183365","246","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,964.24536132800,161.73336851500,"1"
"203",CT015,N,<Nulo>,0.00000000000,<Nulo>,P,"2011",N,"10","0","247",Admin,20100611120000.00000000000,fegea,20170316140100.00000000000,"247","2183365","247","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,374.60961914100,76.79488204300,"1"
"204",CT015,N,<Nulo>,0.00000000000,<Nulo>,P,"2011",N,"10","0","248",Admin,20100611120000.00000000000,fegea,20170316140700.00000000000,"248","2183365","248","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,488.64721679700,108.98405448000,"1"
"238",EP034,,,27.66584968000,,,,N,"0","0","293",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"293","2186612","293","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,27.66650390630,22.59663625270,"1"
"239",EP034,,,26.71150016000,,,,N,"0","0","294",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"294","2186612","294","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,26.71191406250,22.38445102140,"1"
"240",EP034,,,27.36165046000,,,,N,"0","0","295",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"295","2186612","295","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,27.36108398440,22.45277095150,"1"
"241",EP034,,,52.07315063000,,,,N,"0","0","296",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"296","2186636","296","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,52.07324218750,33.63927904780,"1"
"242",EP034,,,47.95679855000,,,,N,"0","0","297",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"297","2186636","297","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,47.95678710940,29.69912652610,"1"
"243",EP034,,,24.75709915000,,,,N,"0","0","298",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"298","2186636","298","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,24.75708007810,21.77950169810,"1"
"244",,,,16.77944946000,,,,N,"0","0","299",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"299","2186515","299","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,16.77954101560,26.34744530030,"1"
"245",,,,48.10314941000,,,,N,"0","0","300",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"300","2186515","300","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,48.10351562500,46.10502840460,"1"
"246",EP034,,,88.43575286000,,,,N,"0","0","301",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"301","2186634","301","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,88.43554687500,48.12994993100,"1"
"247",EP007,,,16.95499992000,,,,N,"0","0","304",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"304","2198609","304","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,16.95458984380,17.00616023030,"1"
"248",EP007,,,44.43759918000,,,,N,"0","0","305",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"305","2186518","305","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,44.43823242190,33.24078298220,"1"
"249",EP007,,,70.75845336000,,,,N,"0","0","306",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"306","2186518","306","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,70.75830078130,46.38557110910,"1"
"250",EP007,,,35.05514907000,,,,N,"0","0","307",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"307","2198609","307","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,35.05517578130,26.65075136170,"1"
"251",EP007,,,35.42100143000,,,,N,"0","0","308",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"308","2186518","308","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,35.42114257810,27.42792331020,"1"
"295",,,,168.69775390000,,,,N,"0","0","355",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"355","2186678","355","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,168.69848632800,67.70075387730,"1"
"471",GU001,,,165.63400268000,,,,N,"23","0","545",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"545","2184226","545","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,165.63427734400,54.38593211820,"1"
"480",PA014,,,207.28630065000,,P,"2010",N,"33","0","558",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"558",ASIGNAR RANACO,"558","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,258.72265625000,80.88217541810,"1"
"481",PA014,,,207.13914489000,,P,"2010",N,"33","0","559",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"559",ASIGNAR RANACO,"559","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,252.45532226600,81.03237085010,"1"
"482",PA014,,,246.33735656000,,P,"2010",N,"33","0","560",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"560",ASIGNAR RANACO,"560","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,310.43041992200,92.17275403660,"1"
"483",PA007,,,211.45210266000,,,,N,"33","0","575",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"575",ASIGNAR RANACO,"575","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,211.45117187500,89.38537189100,"1"
"484",PA007,,,208.66490173000,,,,N,"33","0","576",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"576",ASIGNAR RANACO,"576","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,208.66479492200,90.32849683020,"1"
"485",PA009,,,103.95130157000,,,,N,"33","0","577",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"577",ASIGNAR RANACO,"577","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,103.95092773400,53.70241449520,"1"
"486",PA009,,,166.15139770000,,P,"2010",N,"33","0","578",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"578",ASIGNAR RANACO,"578","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,166.15039062500,61.01238673280,"1"
"487",PA009,,,207.72590637000,,,,N,"33","0","579",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"579",ASIGNAR RANACO,"579","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,207.72290039100,70.30621851550,"1"
"488",PA009,,,68.87899780000,,,,N,"33","0","580",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"580",ASIGNAR RANACO,"580","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,68.87890625000,66.01020622580,"1"
"489",PA009,,,59.07089996000,,,,N,"33","0","581",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"581",ASIGNAR RANACO,"581","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,59.07055664060,54.92337198950,"1"
"490",PA009,,,264.38800048000,,,,N,"33","0","582",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"582",ASIGNAR RANACO,"582","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,264.38867187500,71.23529280480,"1"
"491",PA009,,,231.90434265000,,,,N,"33","0","583",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"583",ASIGNAR RANACO,"583","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,231.90209960900,68.96748700960,"1"
"492",PA009,,,109.18859863000,,,,N,"33","0","584",Admin,20100611120000.00000000000,fegea,20170313102900.00000000000,"584",ASIGNAR RANACO,"584","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,109.19091796900,57.70351343720,"1"
"493",PA009,,,55.87709808000,,,,N,"33","0","585",Admin,20100611120000.00000000000,fegea,20170313102900.00000000000,"585",ASIGNAR RANACO,"585","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,55.87670898440,40.76382514220,"1"
"494",PA009,,,19.48719978000,,,,N,"33","0","586",Admin,20100611120000.00000000000,fegea,20170313102900.00000000000,"586",ASIGNAR RANACO,"586","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,19.48730468750,18.29772426960,"1"
"495",PA009,,,40.17309951000,,,,N,"33","0","587",Admin,20100611120000.00000000000,fegea,20170313102900.00000000000,"587",ASIGNAR RANACO,"587","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,40.17309570310,29.80428898510,"1"
"599",FAM003,,,870.73394775000,,,,N,"0","0","706",Admin,20100611120000.00000000000,fegea,20170504143200.00000000000,"706",ASIGNAR RANACO,"706","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,870.73681640600,233.55702302600,"1"
"600",FAM003,,,396.38540649000,,,,N,"0","0","707",Admin,20100611120000.00000000000,fegea,20170504143200.00000000000,"707",ASIGNAR RANACO,"707","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,396.38842773400,165.92056848300,"1"
"601",FAM003,,,371.78945922000,,,,N,"0","0","708",Admin,20100611120000.00000000000,fegea,20170504143200.00000000000,"708",ASIGNAR RANACO,"708","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,371.78759765600,141.63557931800,"1"
"602",FAM003,,,126.13234710000,,,,N,"0","0","709",Admin,20100611120000.00000000000,fegea,20170504143200.00000000000,"709",ASIGNAR RANACO,"709","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,126.13159179700,80.27596242090,"1"
"603",FAM003,,,92.50585174000,,,,N,"0","0","710",Admin,20100611120000.00000000000,fegea,20170504143200.00000000000,"710",ASIGNAR RANACO,"710","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,92.50634765630,62.97502779930,"1"
"604",FAM003,,,1770.59204101000,,,,N,"0","0","711",Admin,20100611120000.00000000000,fegea,20170504143200.00000000000,"711",ASIGNAR RANACO,"711","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,1770.59692383000,157.06248009300,"1"
"605",FAM003,,,720.65905761000,,,,N,"0","0","712",Admin,20100611120000.00000000000,fegea,20170504143200.00000000000,"712",ASIGNAR RANACO,"712","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,720.66113281300,107.21512017100,"1"
"606",FAM003,,,546.61572265000,,,,N,"0","0","713",Admin,20100611120000.00000000000,fegea,20170504143200.00000000000,"713",ASIGNAR RANACO,"713","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,546.61230468800,203.33624630100,"1"
"607",FAM003,,,82.92720031000,,,,N,"0","0","714",Admin,20100611120000.00000000000,fegea,20170504143200.00000000000,"714",ASIGNAR RANACO,"714","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,82.92749023440,58.95564075280,"1"
"608",FAM003,,,466.94024658000,,,,N,"0","0","715",Admin,20100611120000.00000000000,fegea,20170504143200.00000000000,"715",ASIGNAR RANACO,"715","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,466.94116210900,83.22049476240,"1"
"609",FAM003,,,429.19558715000,,,,N,"0","0","716",Admin,20100611120000.00000000000,fegea,20170504143200.00000000000,"716",ASIGNAR RANACO,"716","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,429.19750976600,149.37374136200,"1"
"610",FAM003,,,55.26274871000,,,,N,"0","0","717",Admin,20100611120000.00000000000,fegea,20170504143200.00000000000,"717",ASIGNAR RANACO,"717","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,55.26269531250,39.11202526300,"1"
"956",SAD006,,,110.06874847000,,,,N,"0","0","1108",Admin,20100611120000.00000000000,fegea,20170504143200.00000000000,"1108","2213902","1108","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,110.06835937500,65.48678046440,"1"
"957",SAD006,,,23.36899948000,,,,N,"0","0","1109",Admin,20100611120000.00000000000,fegea,20170504143200.00000000000,"1109","2213902","1109","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,23.36889648440,20.31544813240,"1"
"990",SMI005,,,92.56835174000,,,,N,"0","0","1142",Admin,20100611120000.00000000000,fegea,20170504143200.00000000000,"1142","2202698","1142","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,92.56909179690,55.68074201270,"1"
"991",SMI005,,,143.09590148000,,,,N,"0","0","1143",Admin,20100611120000.00000000000,fegea,20170504143200.00000000000,"1143","2202698","1143","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,143.09667968800,94.65119860810,"1"
"992",SMI005,,,39.97695159000,,,,N,"0","0","1144",Admin,20100611120000.00000000000,fegea,20170504143200.00000000000,"1144","2202698","1144","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,39.97656250000,25.59784174820,"1"
"993",SAI009,,,80.90995025000,,,,N,"0","0","1147",Admin,20100611120000.00000000000,fegea,20200311124500.00000000000,"1147","2213938","1147","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,80.91064453130,45.96729201750,"1"
"994",SAI009,,,135.81759643000,,,,N,"0","0","1148",Admin,20100611120000.00000000000,fegea,20200311124500.00000000000,"1148","2213938","1148","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,135.81811523400,54.24953534750,"1"
"995",SAI009,,,222.92744445000,,,,N,"0","0","1149",Admin,20100611120000.00000000000,fegea,20200311124500.00000000000,"1149","2213938","1149","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,222.92919921900,68.66168126700,"1"
"996",SAI001,,,49.77204895000,,,,N,"0","0","1150",Admin,20100611120000.00000000000,fegea,20200311124500.00000000000,"1150","2213938","1150","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,49.77246093750,37.83592217100,"1"
"997",SAI001,,,81.89800262000,,,,N,"0","0","1151",Admin,20100611120000.00000000000,fegea,20200311124500.00000000000,"1151","2213938","1151","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,81.89819335940,51.54660071810,"1"
"998",SAI001,,,59.75014877000,,,,N,"0","0","1152",Admin,20100611120000.00000000000,jmdelgado,20200831112000.00000000000,"1152","2213938","1152","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,57.00952148440,31.52628509450,"1"
